tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id,rule_number
71054,AmazonHelp,False,Thu Nov 23 08:15:24 +0000 2017,@131959 (ΦωΦ)ﾌﾌﾌ♥　SM,71055,71053,71065,131959,Thu Nov 23 04:47:19 +0000 2017,CONV_71065,9
71055,131959,True,Thu Nov 23 08:16:18 +0000 2017,@AmazonHelp しかしAmazonHelpの中の人、非常にノリノリである( ﾟ∀ﾟ︎ ),,71054,71065,131959,Thu Nov 23 04:47:19 +0000 2017,CONV_71065,9
782706,124407,True,Mon Oct 30 01:06:59 +0000 2017,@115821 @115830 hey. Still waiting for the order. Any update?,782705,,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782705,AmazonHelp,False,Mon Oct 30 01:24:29 +0000 2017,"@124407 Thanks for reaching out to us, Sameer! We're here to help. What was the delivery date given in your order confirmation? ^VB",782693,782706,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782693,124407,True,Mon Oct 30 01:38:41 +0000 2017,@AmazonHelp 24th October,782691,782705,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782691,AmazonHelp,False,Mon Oct 30 02:11:00 +0000 2017,"@124407 We'd like to look into this for you. So we can get you to the right team, which Marketplace are you using (.com/.co.uk)? ^AR",782692,782693,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782692,124407,True,Mon Oct 30 04:25:55 +0000 2017,@AmazonHelp .Co.uk,782694,782691,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782694,AmazonHelp,False,Mon Oct 30 04:52:49 +0000 2017,"@124407 At your convenience, please reach us directly via phone or chat to go over available options: https://t.co/JzP7hlRCV9 ^NN",782695,782692,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782695,124407,True,Mon Oct 30 09:44:12 +0000 2017,@AmazonHelp They don't have the option to call me on my mobile as the country Kuwait is unavailable in the option,782696,782694,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782696,AmazonHelp,False,Mon Oct 30 09:53:00 +0000 2017,@124407 I understand. What happened when you tried the chat function? ^DC,782697,782695,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782697,124407,True,Mon Oct 30 10:16:06 +0000 2017,@AmazonHelp It forwards me to this calling option,782698,782696,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782698,AmazonHelp,False,Mon Oct 30 10:25:47 +0000 2017,@124407 I see. Is it allowing you to contact via e-mail? ^DC,782699,782697,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782699,124407,True,Mon Oct 30 10:26:46 +0000 2017,@AmazonHelp Earlier they used to give that option. Now it's not available.,782700,782698,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782700,AmazonHelp,False,Mon Oct 30 10:29:51 +0000 2017,@124407 You can use this link: https://t.co/2n73phHPtG to contact an agent via chat and speak about the order. ^JJ,782701,782699,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782701,124407,True,Mon Oct 30 11:37:58 +0000 2017,@AmazonHelp Hey thanks for the link. Couple of agents were not able to fix the issue. They have asked for further 24-48hrs,782702,782700,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782702,AmazonHelp,False,Mon Oct 30 11:42:00 +0000 2017,"@124407 Hi, have we arranged to contact you after this time frame with an update? ^TS",782703,782701,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782703,124407,True,Mon Oct 30 12:08:00 +0000 2017,@AmazonHelp Nothing was mentioned,782704,782702,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
782704,AmazonHelp,False,Mon Oct 30 12:13:32 +0000 2017,"@124407 As soon as we have a resolution for you, we'll contact you via email. ^EM",,782703,782706,124407,Mon Oct 30 01:06:59 +0000 2017,CONV_782706,9
1090974,377404,True,Sun Oct 15 03:19:22 +0000 2017,"@115821 - I think I can contact aliens easily than contacting Amazon Customer Service.
Tried for 3 days reaching Amazon, no use &amp; no replies",1090970,,1090974,377404,Sun Oct 15 03:19:22 +0000 2017,CONV_1090974,10
1090970,AmazonHelp,False,Sun Oct 15 03:49:58 +0000 2017,@377404 I'm sorry for this experience. Have you reached out to our support team from here: https://t.co/2t6DQoUmNZ? ^RW,"1090971,1090972,1090973",1090974,1090974,377404,Sun Oct 15 03:19:22 +0000 2017,CONV_1090974,10
1090972,377404,True,Sun Oct 15 03:59:27 +0000 2017,"@AmazonHelp Dear Amazon, my account is locked, I'm not able to contact with account. Atleast when account is locked, you should provide access to HELP.",1090975,1090970,1090974,377404,Sun Oct 15 03:19:22 +0000 2017,CONV_1090974,10
1090971,377404,True,Sun Oct 15 03:59:58 +0000 2017,@AmazonHelp Email - __email__,,1090970,1090974,377404,Sun Oct 15 03:19:22 +0000 2017,CONV_1090974,10
1090973,377404,True,Sun Oct 15 04:10:01 +0000 2017,"@AmazonHelp I made payment, but Amazon says it's not able to process, it's locked now. I sent fax too.
Take as priority it's a surprise birthday present",,1090970,1090974,377404,Sun Oct 15 03:19:22 +0000 2017,CONV_1090974,10
1090975,AmazonHelp,False,Sun Oct 15 04:18:30 +0000 2017,@377404 We will reply you over DM. ^RW,1090976,1090972,1090974,377404,Sun Oct 15 03:19:22 +0000 2017,CONV_1090974,10
1090976,377404,True,Sun Oct 15 04:27:56 +0000 2017,@AmazonHelp Hope I get message soon.,,1090975,1090974,377404,Sun Oct 15 03:19:22 +0000 2017,CONV_1090974,10
1108188,381544,True,Wed Nov 08 15:14:19 +0000 2017,@115850 and once again the delivery for the prime is beyond 8pm and most like will reach by 10pm what kind of a delivery is this.,"1108187,1108189",,1108188,381544,Wed Nov 08 15:14:19 +0000 2017,CONV_1108188,10
1108189,AmazonHelp,False,Wed Nov 08 15:30:48 +0000 2017,"@381544 Sorry that you had issues with the delivery of your order, please contact us here: https://t.co/rS49hgaADF (1/2)^SU",,1108188,1108188,381544,Wed Nov 08 15:14:19 +0000 2017,CONV_1108188,10
1108187,AmazonHelp,False,Wed Nov 08 15:30:48 +0000 2017,@381544 so that we can assist you accordingly. (2/2)^SU,,1108188,1108188,381544,Wed Nov 08 15:14:19 +0000 2017,CONV_1108188,10
1123680,383009,True,Sun Oct 15 13:11:40 +0000 2017,@115850 Hello Amazon I won a contest pls see the pic below and wd like to DM my contact Details https://t.co/AXH4fhbSfy,1123677,,1123680,383009,Sun Oct 15 13:11:40 +0000 2017,CONV_1123680,10
1123677,AmazonHelp,False,Sun Oct 15 13:45:02 +0000 2017,@383009 Congratulations! Please DM your details and our team will connect with you.  ^AS,"1123678,1123679",1123680,1123680,383009,Sun Oct 15 13:11:40 +0000 2017,CONV_1123680,10
1123678,383009,True,Sun Oct 15 13:50:18 +0000 2017,"@AmazonHelp Thank you &amp; Thanks again for timely reply I cant DM amazonIN there is no option to DM, i tried few times  i can only DM amazonhelp, PLS Help",1123681,1123677,1123680,383009,Sun Oct 15 13:11:40 +0000 2017,CONV_1123680,10
1123679,383009,True,Sun Oct 15 13:57:19 +0000 2017,"@AmazonHelp ok Thanks Sorry for lil misunderstanding4m my side, I have DM amazonhelp my contact details including Phone mail and Address, whats next",,1123677,1123680,383009,Sun Oct 15 13:11:40 +0000 2017,CONV_1123680,10
1123681,AmazonHelp,False,Sun Oct 15 14:02:29 +0000 2017,@383009 Our DM is open for all. Kindly follow amazonIN and DM. ^SG,1123682,1123678,1123680,383009,Sun Oct 15 13:11:40 +0000 2017,CONV_1123680,10
1123682,383009,True,Sun Oct 15 14:06:33 +0000 2017,"@AmazonHelp Yes i am following amazonIN but there is no DM option available thats the issue, pls check the screenshot, only notification nd follow icon https://t.co/AWCwRJzBz0",1123683,1123681,1123680,383009,Sun Oct 15 13:11:40 +0000 2017,CONV_1123680,10
1123683,384993,True,Sun Oct 15 14:08:54 +0000 2017,@383009 @AmazonHelp Yes there is no option for dm👍,1123684,1123682,1123680,383009,Sun Oct 15 13:11:40 +0000 2017,CONV_1123680,10
1123684,383009,True,Sun Oct 15 14:11:57 +0000 2017,"@384993 @AmazonHelp yes, no option to dm, hoping for a soon solution",,1123683,1123680,383009,Sun Oct 15 13:11:40 +0000 2017,CONV_1123680,10
1252174,AmazonHelp,False,Tue Oct 24 15:21:31 +0000 2017,@335919 I get your disappointment. Our team is working on your concern and we'll reach out to you soon with an update. ^KH,1252172,1252175,1252174,AmazonHelp,Tue Oct 24 15:21:31 +0000 2017,CONV_1252174,10
1252172,335919,True,Thu Oct 26 05:01:03 +0000 2017,@AmazonHelp When it's going to be resolved? @13150 @AmazonHelp @115850,"1252171,1252173",1252174,1252174,AmazonHelp,Tue Oct 24 15:21:31 +0000 2017,CONV_1252174,10
1252173,AmazonHelp,False,Thu Oct 26 05:23:45 +0000 2017,"@335919 As mentioned earlier, out team is working on your issue and will get back to you as soon as possible.(1/2)^AU",,1252172,1252174,AmazonHelp,Tue Oct 24 15:21:31 +0000 2017,CONV_1252174,10
1252171,AmazonHelp,False,Thu Oct 26 05:24:03 +0000 2017,"@335919 For further assistance, please reply to the email you received from us.(2/2)^AU",,1252172,1252174,AmazonHelp,Tue Oct 24 15:21:31 +0000 2017,CONV_1252174,10
1263906,290137,True,Tue Oct 17 08:54:02 +0000 2017,"@116313 Amazon限定買ったのですが
勇者アバターセットのプロダクトコードが付いていませんでした😥 https://t.co/esljD1kysc","1263905,1263907",,1263906,290137,Tue Oct 17 08:54:02 +0000 2017,CONV_1263906,10
1263905,AmazonHelp,False,Tue Oct 17 09:03:00 +0000 2017,@290137 こちらでしょうか？⇒https://t.co/DCd4qFJ6kk 商品ページに記載がございますが、プロダクトコードは商品の出荷準備中または出荷後にアカウントに登録のメールアドレス宛に「ご注文に関するお知らせ」という件名のメールでお届けします。TN,,1263906,1263906,290137,Tue Oct 17 08:54:02 +0000 2017,CONV_1263906,10
1263907,AmazonHelp,False,Tue Oct 17 09:04:27 +0000 2017,@290137 恐れ入りますが、Eメールが届いていないかどうかご確認ください。なお、当サイトからのメールは、アカウントサービスの「メッセージセンター」からもご確認いただけます。TN,1595282,1263906,1263906,290137,Tue Oct 17 08:54:02 +0000 2017,CONV_1263906,10
1595282,290137,True,Tue Oct 17 10:16:11 +0000 2017,"@AmazonHelp すみません、メールで届いてました💦
ありがとうございます助かりました！",1595283,1263907,1263906,290137,Tue Oct 17 08:54:02 +0000 2017,CONV_1263906,10
1595283,AmazonHelp,False,Tue Oct 17 10:20:00 +0000 2017,@290137 届いていたとのことで安心いたしました。今後ともhttps://t.co/st4oU5QbhPをどうぞよろしくお願いいたします。TN,,1595282,1263906,290137,Tue Oct 17 08:54:02 +0000 2017,CONV_1263906,10
1375327,202666,True,Sat Oct 28 01:26:43 +0000 2017,@AmazonHelp my package that was to arrive today still says out for delivery-it’s 930pm. Is it coming tonight? Need it for tomorrow.,1375325,,1375327,202666,Sat Oct 28 01:26:43 +0000 2017,CONV_1375327,10
1375325,AmazonHelp,False,Sat Oct 28 01:38:05 +0000 2017,"@202666 I'm sorry for the frustration, Kathryn. We'd like to help if possible! Who is the carrier for your order? ^AJ",1375326,1375327,1375327,202666,Sat Oct 28 01:26:43 +0000 2017,CONV_1375327,10
1375326,202666,True,Sat Oct 28 01:39:51 +0000 2017,@AmazonHelp Amazon Logistics,1375328,1375325,1375327,202666,Sat Oct 28 01:26:43 +0000 2017,CONV_1375327,10
1375328,AmazonHelp,False,Sat Oct 28 01:54:29 +0000 2017,@202666 We usually deliver up to 9pm. Since it is past 9pm you can check your tracking information here: https://t.co/Y5jpI9gRhE ^LS,"1375329,1375330,1375331",1375326,1375327,202666,Sat Oct 28 01:26:43 +0000 2017,CONV_1375327,10
1375330,202666,True,Sat Oct 28 01:57:52 +0000 2017,@AmazonHelp Yeah. It says out for delivery. Not terribly helpful.,,1375328,1375327,202666,Sat Oct 28 01:26:43 +0000 2017,CONV_1375327,10
1375329,202666,True,Sat Oct 28 01:59:21 +0000 2017,@AmazonHelp I know how to track my packages - i was hoping you’d have more effective info.,,1375328,1375327,202666,Sat Oct 28 01:26:43 +0000 2017,CONV_1375327,10
1375331,202666,True,Sat Oct 28 02:11:16 +0000 2017,@AmazonHelp So now this is your update?!?!  What a waste. Thanks a lot. So annoying. https://t.co/m0ALmH7RA2,,1375328,1375327,202666,Sat Oct 28 01:26:43 +0000 2017,CONV_1375327,10
1601363,491599,True,Sun Nov 05 04:59:24 +0000 2017,"@115850 hi, I haven't received the order but got a mail and SMS stating that it's been delivered. They had just delivered only one item https://t.co/fI0HiwFCm8","1601362,1601364,1601365",,1601363,491599,Sun Nov 05 04:59:24 +0000 2017,CONV_1601363,10
1601365,AmazonHelp,False,Sun Nov 05 05:17:26 +0000 2017,@491599 Sorry to know you haven't received your order. We certainly did not expect this to happen. 1/3 ^PS,,1601363,1601363,491599,Sun Nov 05 04:59:24 +0000 2017,CONV_1601363,10
1601364,AmazonHelp,False,Sun Nov 05 05:17:53 +0000 2017,@491599 Kindly report this to our support team here: https://t.co/HQhpS2qeEd. We'll definitely look into it. 2/3 ^PS,,1601363,1601363,491599,Sun Nov 05 04:59:24 +0000 2017,CONV_1601363,10
1601362,AmazonHelp,False,Sun Nov 05 05:19:00 +0000 2017,"@491599 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 3/3 ^PS",,1601363,1601363,491599,Sun Nov 05 04:59:24 +0000 2017,CONV_1601363,10
1608403,493914,True,Sun Nov 05 09:38:18 +0000 2017,@AmazonHelp When will Saavn integration with Alexa go live in India?,"1608402,1608404",,1608403,493914,Sun Nov 05 09:38:18 +0000 2017,CONV_1608403,10
1608402,AmazonHelp,False,Sun Nov 05 09:56:12 +0000 2017,@493914 Kindly connect with us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG,,1608403,1608403,493914,Sun Nov 05 09:38:18 +0000 2017,CONV_1608403,10
1608404,493914,True,Mon Nov 06 09:44:38 +0000 2017,@AmazonHelp can you pls give me the link from where i can enable the  Saavn skill for Alexa?,1664817,1608403,1608403,493914,Sun Nov 05 09:38:18 +0000 2017,CONV_1608403,10
1664817,AmazonHelp,False,Mon Nov 06 10:35:54 +0000 2017,@493914 Please follow the steps provided here: https://t.co/RNYfWuV8rB. Do let us know for any further concern. ^AM,1664818,1608404,1608403,493914,Sun Nov 05 09:38:18 +0000 2017,CONV_1608403,10
1664818,493914,True,Mon Nov 06 11:26:52 +0000 2017,@AmazonHelp Thanks,,1664817,1608403,493914,Sun Nov 05 09:38:18 +0000 2017,CONV_1608403,10
1638629,501075,True,Tue Oct 17 13:12:07 +0000 2017,I just had a really rude interaction with an @116090 delivery person. Are Amazon delivery people even required to be not jerks?,1638621,,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638621,501075,True,Tue Oct 17 13:12:53 +0000 2017,"@116090 Like maybe if I order my stuff from a robot, I should expect an angry guy to shove it through my door?",1638619,1638629,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638619,AmazonHelp,False,Tue Oct 17 13:24:36 +0000 2017,"@501075 I'm sorry for the delivery issue. To clarify, who's the carrier on your order, listed here: https://t.co/gDrAvOvGY0? ^AN",1638620,1638621,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638620,501075,True,Tue Oct 17 13:54:00 +0000 2017,@AmazonHelp Amazon carrier. My doorbell is broken so he phoned. The call location said Seattle so I assumed it was a scam call and didn't answer.,"1638622,1638623,1638624,1638625,1638626,1638627,1638628",1638619,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638625,501075,True,Tue Oct 17 13:54:51 +0000 2017,@AmazonHelp I guess he called Amazon and told them to call me. I picked up and ran to answer door. Got my package and an earful!,,1638620,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638628,501075,True,Tue Oct 17 13:55:42 +0000 2017,"@AmazonHelp ""Why doesn't your doorbell work? Why don't you answer your phone?"" I explained the Seattle thing. ""Nobody picks up because of that!!""",,1638620,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638624,501075,True,Tue Oct 17 13:56:35 +0000 2017,"@AmazonHelp ""I waste too much time standing around waiting for people to come to the door, not answering their phones!"" Storms off.",,1638620,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638627,501075,True,Tue Oct 17 13:57:58 +0000 2017,@AmazonHelp It must be very annoying for the drivers. The Seattle call ID is a problem. Nobody phones me these days but scammers or deliverers.,,1638620,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638622,AmazonHelp,False,Tue Oct 17 13:58:04 +0000 2017,"@501075 So sorry for your experience w/ us, Karen! We would like to take a closer look into this with you here: https://t.co/Q7Ftz6nj80",,1638620,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638623,501075,True,Tue Oct 17 13:58:32 +0000 2017,@AmazonHelp But it was a pretty shocking and rude way to start my day!,,1638620,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1638626,AmazonHelp,False,Tue Oct 17 14:12:41 +0000 2017,"@501075 I truly am sorry about that, Karen! A specialist would like to reach out to you personally: https://t.co/ptkkcdWtxW ^JZ",,1638620,1638629,501075,Tue Oct 17 13:12:07 +0000 2017,CONV_1638629,10
1719115,350794,True,Tue Nov 07 06:29:30 +0000 2017,@115850 made payment hain @6553 card by mistake entered @3021 card cvv no transaction accepted how?? #Amazon @131742 @118818,1719113,,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719113,AmazonHelp,False,Tue Nov 07 06:45:32 +0000 2017,@350794 Have you reported this to our support team here: https://t.co/2t6DQoUmNZ? ^HR,1719114,1719115,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719114,350794,True,Tue Nov 07 06:46:12 +0000 2017,@AmazonHelp No,1719116,1719113,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719116,AmazonHelp,False,Tue Nov 07 07:07:27 +0000 2017,@350794 Please reach out to us from the link shared above and we will assist you accordingly. ^HR,1719117,1719114,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719117,350794,True,Tue Nov 07 07:14:35 +0000 2017,@AmazonHelp Done,1719118,1719116,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719118,AmazonHelp,False,Tue Nov 07 08:04:30 +0000 2017,@350794 May I know if you've reached out to our support team? ^EM,1719119,1719117,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719119,350794,True,Tue Nov 07 08:05:59 +0000 2017,@AmazonHelp Yes but No reply,"1719120,1719121",1719118,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719121,AmazonHelp,False,Tue Nov 07 08:38:00 +0000 2017,@350794 We can't gain access to your account details via Twitter. Login to your account using the link provided earlier and Under (1/2) ^KA,1719122,1719119,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719120,AmazonHelp,False,Tue Nov 07 08:38:29 +0000 2017,"@350794 'Tell us more about your issue', select 'More order issues' &gt; choose from chat/phone/email options and we'll check this. (2/2) ^KA",,1719119,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719122,350794,True,Tue Nov 07 08:45:18 +0000 2017,@AmazonHelp I did thru website only,1719123,1719121,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1719123,AmazonHelp,False,Tue Nov 07 09:13:58 +0000 2017,@350794 Could you confirm if you have sent an email to our support team? ^SP,,1719122,1719115,350794,Tue Nov 07 06:29:30 +0000 2017,CONV_1719115,10
1741740,458242,True,Tue Nov 07 17:07:48 +0000 2017,"@115821 MANQUE DE PROFESSIONALISME: Problème de retard, de facturation, d'envois de colis non scellés ou choqués abîmant les articles NO PRO https://t.co/O4aowe6TJU",1741738,,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741738,AmazonHelp,False,Tue Nov 07 17:20:31 +0000 2017,@458242 Pourriez-vous nous expliquer la situation plus en détails s'il vous plaît ?^AR,1741739,1741740,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741739,458242,True,Tue Nov 07 17:24:05 +0000 2017,@AmazonHelp Allez donc lire mes réclamations sur le site directement. Vous y avez tous les détails. Désormais Amazon ne sera plus mon fournisseur.,"1741741,1741742",1741738,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741742,AmazonHelp,False,Tue Nov 07 17:40:53 +0000 2017,"@458242 Les Commentaires clients doivent concerner le produit. Les commentaires à propos du prix, de la disponibilité ou de livraison 1/2",,1741739,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741741,AmazonHelp,False,Tue Nov 07 17:41:30 +0000 2017,@458242 ne sont pas des commentaires relatifs au produit en tant que tel et ne devraient pas être partagés sur les Commentaires en ligne22,1741743,1741739,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741743,458242,True,Tue Nov 07 17:43:45 +0000 2017,"@AmazonHelp Face aux boulettes successives, je trouve normal d'informer les gens sur le manque de professionnalisme chez Amazon",1741744,1741741,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741744,AmazonHelp,False,Tue Nov 07 18:09:41 +0000 2017,"@458242 Si vous rencontrez un souci, vous pouvez le signaler directement à notre service client afin de mieux vous aider. ^ASZ","1741745,1741746",1741743,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741746,458242,True,Tue Nov 07 18:47:55 +0000 2017,@AmazonHelp Faudrait-il encore que l'on me réponde autrement que par un message type !,1741747,1741744,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741745,458242,True,Tue Nov 07 18:49:24 +0000 2017,@AmazonHelp Et que l'on agisse en véritable professionnel en apportant une vraie solution,,1741744,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741747,AmazonHelp,False,Tue Nov 07 18:54:00 +0000 2017,@458242 Quelle a été la réponse donnée par notre SAV je vous prie? ^BR,1741748,1741746,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741748,458242,True,Tue Nov 07 18:58:40 +0000 2017,@AmazonHelp Réponse type d'excuses. Lisez directement sur mon compte Amazon. Ce sera plus simple.,1741749,1741747,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741749,AmazonHelp,False,Tue Nov 07 19:04:26 +0000 2017,@458242 Nous n'avons aucune visibilité sur votre compte via twitter😐^FT,"1741750,1741751",1741748,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741751,458242,True,Tue Nov 07 19:07:49 +0000 2017,@AmazonHelp @115821 connaît ses successives  incompétences accumulées en 15 jours. Rapprochée vous d'eux si vous êtes bien de la maison,1741752,1741749,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741750,458242,True,Tue Nov 07 19:08:22 +0000 2017,@AmazonHelp J'ai annulé toutes mes commandes et precommandes,,1741749,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741752,AmazonHelp,False,Tue Nov 07 19:40:31 +0000 2017,@458242 Pourriez-vous compléter ce formulaire https://t.co/HtUowg2UGX afin que je puisse vérifier détails relatifs à votre dossier.^FT,1741753,1741751,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741753,458242,True,Tue Nov 07 19:54:47 +0000 2017,@AmazonHelp Désolé je n'ai pas à remplir quoi que ce soit. Je certifie mes dires et je n'ai plus l'intention de dépenser un centime chez Amazon,"1741754,1741755",1741752,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741755,AmazonHelp,False,Tue Nov 07 20:03:33 +0000 2017,"@458242 Nous souhaiterons bien vous apporter de l'aide, mais l'accès à votre compte Amazon n'est pas possible depuis twitter..1/2",,1741753,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741754,AmazonHelp,False,Tue Nov 07 20:04:39 +0000 2017,@458242 2/2 c'est pourquoi nous vous demandons de nous aider à identifier votre compte et résoudre le problème.^FT,1741756,1741753,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741756,458242,True,Tue Nov 07 20:22:29 +0000 2017,"@AmazonHelp Si vous êtes vraiment d'Amazon, vous n'avez pas besoin de mes identifiants pour accéder à mon compte interne. Cordialement","1741757,1741758,1741759",1741754,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741759,AmazonHelp,False,Tue Nov 07 20:33:27 +0000 2017,"@458242 Au-delà du fait que nous n'avons pas accès à votre compte depuis Twitter, pour des raisons de sécurité, 1/3",,1741756,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741758,AmazonHelp,False,Tue Nov 07 20:34:00 +0000 2017,"@458242 nous devons nous assurer de l'identité du titulaire du compte, c'est pour cela que nous vous prions de nous contacter 2/3",,1741756,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1741757,AmazonHelp,False,Tue Nov 07 20:34:00 +0000 2017,@458242 depuis votre compte en remplissant le formulaire. 3/3,,1741756,1741740,458242,Tue Nov 07 17:07:48 +0000 2017,CONV_1741740,10
1893377,186698,True,Wed Oct 18 12:10:00 +0000 2017,.@AmazonHelp I’m getting worried is it today or Saturday? 😐😐😐 https://t.co/GcltJbL12g,1893375,,1893377,186698,Wed Oct 18 12:10:00 +0000 2017,CONV_1893377,10
1893375,AmazonHelp,False,Wed Oct 18 12:27:31 +0000 2017,"@186698 Oh no, that's strange! Have you contacted USPS for the latest update and location on the package? What did they advise? ^AX",1893376,1893377,1893377,186698,Wed Oct 18 12:10:00 +0000 2017,CONV_1893377,10
1893376,186698,True,Wed Oct 18 12:40:11 +0000 2017,@AmazonHelp My newest text from them. https://t.co/nA8LZPtoII still hasn’t given me an update saying out for delivery yet. https://t.co/5Mg8fH9rwR,"1893378,1893379",1893375,1893377,186698,Wed Oct 18 12:10:00 +0000 2017,CONV_1893377,10
1893378,186698,True,Wed Oct 18 12:42:08 +0000 2017,@AmazonHelp Yesterday’s delivery didn’t update till 9:58am saying out for delivery.,,1893376,1893377,186698,Wed Oct 18 12:10:00 +0000 2017,CONV_1893377,10
1893379,AmazonHelp,False,Wed Oct 18 12:55:33 +0000 2017,@186698 USPS may have more info regarding the delivery. Please let us know if it doesn't arrive by the updated delivery date. ^WJ,1893380,1893376,1893377,186698,Wed Oct 18 12:10:00 +0000 2017,CONV_1893377,10
1893380,186698,True,Wed Oct 18 13:03:54 +0000 2017,@AmazonHelp I will. Yesterday it didn't go out for delivery till like 9:58AM so maybe my post office starts a bit later. I'll keep in touch.,,1893379,1893377,186698,Wed Oct 18 12:10:00 +0000 2017,CONV_1893377,10
223877,169494,True,Thu Oct 05 04:01:06 +0000 2017,"@115850 have completed all the conditions but it's still fucking my mind 
Everything is fake #amazonfraud https://t.co/JkNtwDZgRE","223876,223878",,223877,169494,Thu Oct 05 04:01:06 +0000 2017,CONV_223877,10
223878,AmazonHelp,False,Thu Oct 05 04:51:30 +0000 2017,@169494 This page/offer is inappropriate. Amazon is not associated with that offer/site in any manner. Don't put yourself at 1/2 ^KC,,223877,223877,169494,Thu Oct 05 04:01:06 +0000 2017,CONV_223877,10
